location_1,location_2,distance
Chhattisgarh,Astrakhan_Oblast,1862.41639906
Chhattisgarh,Bashkortostan,1963.10616432
Chhattisgarh,Belgorod_Oblast,2073.95417417
Chhattisgarh,Bryansk_Oblast,2073.56645626
Chhattisgarh,Buryatia,1718.20689848
Chhattisgarh,Chechnya,1558.43251837
Chhattisgarh,Chelyabinsk_Oblast,1976.98252588
Chhattisgarh,Chukotka,2217.43087751
Chhattisgarh,Chuvashia,1961.41761248
Chhattisgarh,Dagestan,1404.81852227
Chhattisgarh,Ingushetia,1527.75782899
Chhattisgarh,Irkutsk_Oblast,1788.53858739
Chhattisgarh,Ivanovo_Oblast,2183.6179016
Chhattisgarh,Jewish_Autonomous_Oblast,1806.04930279
Chhattisgarh,Kabardino_Balkaria,1574.89522381
Chhattisgarh,Kaliningrad_Oblast,1916.02040484
Chhattisgarh,Kalmykia,1723.74517022
Chhattisgarh,Kaluga_Oblast,2086.46882698
Chhattisgarh,Kamchatka_Krai,1754.45640659
Chhattisgarh,Karachay_Cherkessia,1669.90676547
Chhattisgarh,Karelia,2030.99100287
Chhattisgarh,Kemerovo_Oblast,1966.67815679
Chhattisgarh,Khabarovsk_Krai,1834.91839051
Chhattisgarh,Khakassia,1897.94229348
Chhattisgarh,Khanty_Mansi_Autonomous_Okrug,1900.52189381
Chhattisgarh,Kirov_Oblast,2198.5151649
Chhattisgarh,Komi_Republic,1860.84326917
Chhattisgarh,Kostroma_Oblast,2158.6881519
Chhattisgarh,Krasnodar_Krai,1938.93012645
Chhattisgarh,Krasnoyarsk_Krai,1897.72088721
Chhattisgarh,Kurgan_Oblast,2137.77292048
Chhattisgarh,Kursk_Oblast,2142.83768038
Chhattisgarh,Leningrad_Oblast,2099.94836315
Chhattisgarh,Lipetsk_Oblast,2109.8049847
Chhattisgarh,Magadan_Oblast,1897.2697945
Chhattisgarh,Mari_El,1965.52225014
Chhattisgarh,Mordovia,2096.1577564
Chhattisgarh,Moscow_Oblast,2022.22105913
Chhattisgarh,Moscow,2019.37354534
Chhattisgarh,Murmansk_Oblast,1887.48270839
Chhattisgarh,Nenets_Autonomous_Okrug,1640.10040999
Chhattisgarh,Nizhny_Novgorod_Oblast,2101.63353506
Chhattisgarh,North_Ossetia_Alania,1685.24961363
Chhattisgarh,Novgorod_Oblast,2169.63865073
Chhattisgarh,Novosibirsk_Oblast,2011.39646118
Chhattisgarh,Omsk_Oblast,1985.53248677
Chhattisgarh,Orenburg_Oblast,1990.22700711
Chhattisgarh,Oryol_Oblast,2126.44757478
Chhattisgarh,Penza_Oblast,2117.91025454
Chhattisgarh,Perm_Krai,1927.24756021
Chhattisgarh,Primorsky_Krai,1870.68195483
Chhattisgarh,Pskov_Oblast,2188.61821551
Chhattisgarh,Rostov_Oblast,1996.94858191
Chhattisgarh,Ryazan_Oblast,2188.7464534
Chhattisgarh,Sakha,1507.63089511
Chhattisgarh,Sakhalin_Oblast,1823.96313678
Chhattisgarh,Samara_Oblast,2015.24143916
Chhattisgarh,Saratov_Oblast,2039.21684874
Chhattisgarh,Smolensk_Oblast,2115.98376661
Chhattisgarh,St._Petersburg,2110.27288617
Chhattisgarh,Stavropol_Krai,1864.81280625
Chhattisgarh,Sverdlovsk_Oblast,2013.15538437
Chhattisgarh,Tambov_Oblast,2199.88508749
Chhattisgarh,Tatarstan,1954.06673463
Chhattisgarh,Tomsk_Oblast,1884.21965228
Chhattisgarh,Tula_Oblast,2164.67994656
Chhattisgarh,Tuva,1511.77912123
Chhattisgarh,Tver_Oblast,2188.99421529
Chhattisgarh,Tyumen_Oblast,1920.33312988
Chhattisgarh,Udmurtia,1905.59734673
Chhattisgarh,Ulyanovsk_Oblast,2127.93707337
Chhattisgarh,Vladimir_Oblast,2137.10102564
Chhattisgarh,Volgograd_Oblast,2008.71861153
Chhattisgarh,Vologda_Oblast,2100.67750908
Chhattisgarh,Voronezh_Oblast,2166.76353814
Chhattisgarh,Yamalo_Nenets_Autonomous_Okrug,2140.71110584
Chhattisgarh,Yaroslavl_Oblast,2139.36084198
Chhattisgarh,Zabaykalsky_Krai,1752.69980058
Chhattisgarh,Eastern_Cape,1140.23219602
Chhattisgarh,Free_State,1007.03874274
Chhattisgarh,Gauteng,1185.40745752
Chhattisgarh,KwaZulu-Natal,1053.92302331
Chhattisgarh,Limpopo,1232.73161955
Chhattisgarh,Mpumalanga,1103.76143122
Chhattisgarh,Northern_Cape,959.088529793
Chhattisgarh,North_West,1024.54774436
Chhattisgarh,Western_Cape,1102.21862607
Chhattisgarh,Alabama,1796.53793217
Chhattisgarh,Alaska,1438.41065734
Chhattisgarh,Arizona,1750.4454755
Chhattisgarh,Arkansas,1816.31666091
Chhattisgarh,California,1621.29404273
Chhattisgarh,Colorado,1718.44340965
Chhattisgarh,Connecticut,1944.65581596
Chhattisgarh,Delaware,1877.41884749
Chhattisgarh,District_of_Columbia,1742.46294034
Chhattisgarh,Florida,2010.45720865
Chhattisgarh,Georgia,1623.02640487
Chhattisgarh,Hawaii,1862.6835753
Chhattisgarh,Idaho,1710.07738847
Chhattisgarh,Illinois,1748.93368675
Chhattisgarh,Indiana,1810.04277008
Chhattisgarh,Iowa,1915.16459156
Chhattisgarh,Kansas,1774.4073171
Chhattisgarh,Kentucky,1817.12581125
Chhattisgarh,Louisiana,1716.61899154
Chhattisgarh,Maine,2105.12755919
Chhattisgarh,Maryland,1792.83467742
Chhattisgarh,Massachusetts,1922.04332841
Chhattisgarh,Michigan,1882.37381807
Chhattisgarh,Minnesota,1857.5399287
Chhattisgarh,Mississippi,1718.21026885
Chhattisgarh,Missouri,1835.90063702
Chhattisgarh,Montana,1993.89668134
Chhattisgarh,Nebraska,1822.32934242
Chhattisgarh,Nevada,1679.53184103
Chhattisgarh,New_Hampshire,2030.34247574
Chhattisgarh,New_Jersey,1867.4736069
Chhattisgarh,New_Mexico,1744.91839285
Chhattisgarh,New_York,1801.15953727
Chhattisgarh,North_Carolina,1756.21190691
Chhattisgarh,North_Dakota,1899.69105468
Chhattisgarh,Ohio,1876.83777271
Chhattisgarh,Oklahoma,1764.72085312
Chhattisgarh,Oregon,1872.63864791
Chhattisgarh,Pennsylvania,1971.96917279
Chhattisgarh,Puerto_Rico,1757.24132027
Chhattisgarh,Rhode_Island,1960.08896373
Chhattisgarh,South_Carolina,1810.95424842
Chhattisgarh,South_Dakota,1843.63688343
Chhattisgarh,Tennessee,1800.5442128
Chhattisgarh,Texas,1527.03213472
Chhattisgarh,Utah,1442.6915382
Chhattisgarh,Vermont,2037.85172349
Chhattisgarh,Virginia,1791.18208939
Chhattisgarh,Washington,1797.65607513
Chhattisgarh,West_Virginia,2020.47344666
Chhattisgarh,Wisconsin,1908.9939561
Chhattisgarh,Wyoming,1764.4452363
Chhattisgarh,Israel,1383.52046001
Manipur,Australian_Capital_Territory,1633.49869277
Manipur,New_South_Wales,1658.38462925
Manipur,Northern_Territory,1469.38140587
Manipur,Queensland,1624.77823591
Manipur,South_Australia,1778.33227225
Manipur,Tasmania,1830.57969378
Manipur,Victoria,1636.35042185
Manipur,Western_Australia,1610.64092141
Manipur,Alberta,1649.60056754
Manipur,British_Columbia,1955.7476603
Manipur,Manitoba,1743.23970479
Manipur,New_Brunswick,1966.99450618
Manipur,Newfoundland_and_Labrador,2061.60139805
Manipur,Nova_Scotia,2041.78071543
Manipur,Ontario,1866.44603158
Manipur,Prince_Edward_Island,2008.6069388
Manipur,Quebec,1914.38575654
Manipur,Saskatchewan,1756.63358462
Manipur,Northwest_Territories,1915.052724
Manipur,Nunavut,1921.75173721
Manipur,Yukon,2058.68844951
Manipur,Anhui,1677.63130866
Manipur,Beijing,1980.09066649
Manipur,Chongqing,1860.56264349
Manipur,Fujian,1525.68749694
Manipur,Gansu,1497.91677881
Manipur,Guangdong,1411.11104472
Manipur,Guangxi,1418.3821574
Manipur,Guizhou,1457.58233217
Manipur,Hainan,1332.70636505
Manipur,Hebei,1554.63268625
Manipur,Heilongjiang,1820.28936649
Manipur,Henan,1471.08558167
Manipur,Hubei,1642.42692285
Manipur,Hunan,1575.31697248
Manipur,Inner_Mongolia,1711.65982593
Manipur,Jiangsu,1792.05266517
Manipur,Jiangxi,1318.08410978
Manipur,Jilin,1810.14738165
Manipur,Liaoning,1969.1800752
Manipur,Ningxia,1384.42339878
Manipur,Qinghai,1337.67827724
Manipur,Shaanxi,1553.2447061
Manipur,Shandong,1732.53812466
Manipur,Shanghai,2083.7160155
Manipur,Shanxi,1498.2672487
Manipur,Sichuan,1749.00166006
Manipur,Tianjin,1868.35795164
Manipur,Tibet,970.542155951
Manipur,Xinjiang,1362.29611631
Manipur,Yunnan,1341.32513174
Manipur,Zhejiang,1855.04641628
Manipur,Greece,1997.61326344
Manipur,Norway,1806.93269732
Manipur,Romania,1729.1244937
Manipur,Slovakia,1705.18881277
Manipur,Spain,1798.61828678
Manipur,Portugal,1891.17010105
Manipur,Ireland,1342.69981605
Manipur,France,1971.19569267
Manipur,Slovenia,1935.83315283
Manipur,Netherlands,1975.08131912
Manipur,Finland,2026.48441748
Manipur,Austria,1956.11567517
Manipur,United-Kingdom,1870.26264013
Manipur,Italy,2094.72897267
Manipur,Germany,2211.40716313
Manipur,Lithuania,1849.35798929
Manipur,Denmark,1971.14630763
Manipur,Latvia,1778.93491823
Manipur,Estonia,1808.88289823
Manipur,Hungary,1847.14018724
Manipur,Luxembourg,1748.10838424
Manipur,Bulgaria,2059.1954889
Manipur,Czech,1887.86445758
Manipur,Switzerland,2029.01064337
Manipur,Sweden,1995.48063445
Manipur,Cyprus,1640.22118488
Manipur,Uttar_Pradesh,855.76630623
Manipur,Rajasthan,765.227471352
Manipur,Haryana,744.865306488
Manipur,Puducherry,831.822187154
Manipur,West_Bengal,690.227885444
Manipur,Andhra_Pradesh,722.349477832
Manipur,Arunachal_Pradesh,923.566013378
Manipur,Sikkim,587.733790421
Manipur,Assam,802.462409118
Manipur,Uttarakhand,663.39462194
Manipur,Tamil_Nadu,784.81905563
Manipur,Mizoram,602.077443632
Manipur,Himachal_Pradesh,604.71492991
Manipur,Meghalaya,983.839349548
Manipur,Gujarat,726.252992011
Manipur,Odisha,645.657051879
Manipur,Maharashtra,601.597928574
Manipur,Nct_of_Delhi,926.776128582
Manipur,Chhattisgarh,732.643337096
Manipur,Manipur,0.0
Manipur,Bihar,908.854014384
Manipur,Tripura,660.120501463
Manipur,Jammu_and_Kashmir,717.030540473
Manipur,Punjab,711.526460657
Manipur,Goa,800.944944954
Manipur,Madhya_Pradesh,626.75549662
Manipur,Jharkhand,727.655213854
Manipur,Andaman_and_Nicobar_Islands,977.90763311
Manipur,Karnataka,628.776889386
Manipur,Daman_and_Diu,1578.42046243
Manipur,Nagaland,689.379201749
Manipur,Kerala,950.289805366
Manipur,Aichi-ken,2340.86078296
Manipur,Akita-ken,2860.11269106
Manipur,Aomori-ken,2715.60510954
Manipur,Chiba-ken,2500.50750183
Manipur,Ehime-ken,2614.29190965
Manipur,Fukui-ken,2541.45012869
Manipur,Fukuoka-ken,2380.78400563
Manipur,Fukushima-ken,2606.43103756
Manipur,Gifu-ken,2552.9860938
Manipur,Gumma-ken,2511.38208329
Manipur,Hiroshima-ken,2468.18516071
Manipur,Hokkaido,2609.93249196
Manipur,Hyogo-ken,2493.47140702
Manipur,Ibaraki-ken,2515.30272528
Manipur,Ishikawa-ken,2500.88532184
Manipur,Iwate-ken,2668.8448016
Manipur,Kagawa-ken,2561.27423337
Manipur,Kagoshima-ken,2564.88939509
Manipur,Kanagawa-ken,2409.8064054
Manipur,Kochi-ken,2681.10316788
Manipur,Kumamoto-ken,2499.1378485
Manipur,Kyoto-fu,2530.72398834
Manipur,Mie-ken,2535.67883593
Manipur,Miyagi-ken,2446.22499982
Manipur,Miyazaki-ken,2552.5549543
Manipur,Nagano-ken,2652.80365881
Manipur,Nagasaki-ken,2591.16514061
Manipur,Nara-ken,2548.71069907
Manipur,Niigata-ken,2626.07638145
Manipur,Oita-ken,2565.90687449
Manipur,Okayama-ken,2475.1021848
Manipur,Okinawa-ken,2031.6584122
Manipur,Osaka-fu,2426.4119495
Manipur,Saga-ken,2466.47758685
Manipur,Saitama-ken,2451.73799501
Manipur,Shiga-ken,2323.99391011
Manipur,Shimane-ken,2650.76359402
Manipur,Shizuoka-ken,2577.77579433
Manipur,Tochigi-ken,2496.40815703
Manipur,Tokushima-ken,2624.9923005
Manipur,Tokyo-to,2434.39749996
Manipur,Tottori-ken,2560.96639275
Manipur,Toyama-ken,2647.53504574
Manipur,Wakayama-ken,2636.2116631
Manipur,Yamagata-ken,2669.69998876
Manipur,Yamaguchi-ken,2643.31421991
Manipur,Yamanashi-ken,2598.23500918
Manipur,Adygea,1774.32659838
Manipur,Altai_Krai,1930.59684578
Manipur,Altai_Republic,1706.06050978
Manipur,Amur_Oblast,1784.10038555
Manipur,Arkhangelsk_Oblast,1878.33492465
Manipur,Astrakhan_Oblast,1740.66696478
Manipur,Bashkortostan,1809.53216889
Manipur,Belgorod_Oblast,1937.96766385
Manipur,Bryansk_Oblast,1925.89732163
Manipur,Buryatia,1627.63559148
Manipur,Chechnya,1582.7787002
Manipur,Chelyabinsk_Oblast,1853.47635201
Manipur,Chukotka,2300.61434928
Manipur,Chuvashia,1805.11773579
Manipur,Dagestan,1347.27733053
Manipur,Ingushetia,1528.47417848
Manipur,Irkutsk_Oblast,1709.24791433
Manipur,Ivanovo_Oblast,2035.65113525
Manipur,Jewish_Autonomous_Oblast,1782.84433801
Manipur,Kabardino_Balkaria,1421.85107219
Manipur,Kaliningrad_Oblast,1793.06053782
Manipur,Kalmykia,1627.24395788
Manipur,Kaluga_Oblast,1940.10214122
Manipur,Kamchatka_Krai,1863.80566272
Manipur,Karachay_Cherkessia,1492.27489591
Manipur,Karelia,1907.03368884
Manipur,Kemerovo_Oblast,1840.80205603
Manipur,Khabarovsk_Krai,1776.34194925
Manipur,Khakassia,1804.87333023
Manipur,Khanty_Mansi_Autonomous_Okrug,2001.37763568
Manipur,Kirov_Oblast,2039.3489129
Manipur,Komi_Republic,1826.48427909
Manipur,Kostroma_Oblast,2003.14835498
Manipur,Krasnodar_Krai,1818.97997042
Manipur,Krasnoyarsk_Krai,1801.46521845
Manipur,Kurgan_Oblast,2002.25455777
Manipur,Kursk_Oblast,1990.46978146
Manipur,Leningrad_Oblast,1949.19976724
Manipur,Lipetsk_Oblast,1957.3880248
Manipur,Magadan_Oblast,1998.93399086
Manipur,Mari_El,1827.59255008
Manipur,Mordovia,1943.27712948
Manipur,Moscow_Oblast,1865.588533
Manipur,Moscow,1865.3406797
Manipur,Murmansk_Oblast,1879.31375064
Manipur,Nenets_Autonomous_Okrug,1695.72635995
Manipur,Nizhny_Novgorod_Oblast,1939.92612317
Manipur,North_Ossetia_Alania,1511.66735021
Manipur,Novgorod_Oblast,2024.56843405
Manipur,Novosibirsk_Oblast,1861.1321854
Manipur,Omsk_Oblast,1846.05326125
Manipur,Orenburg_Oblast,1875.77798178
Manipur,Oryol_Oblast,1979.08454084
Manipur,Penza_Oblast,1988.87478689
Manipur,Perm_Krai,1817.1489194
Manipur,Primorsky_Krai,1820.11677453
Manipur,Pskov_Oblast,2041.75360543
Manipur,Rostov_Oblast,1857.93779408
Manipur,Ryazan_Oblast,2035.90936483
Manipur,Sakha,1566.40346503
Manipur,Sakhalin_Oblast,1827.37956799
Manipur,Samara_Oblast,1901.41616732
Manipur,Saratov_Oblast,1929.91784355
Manipur,Smolensk_Oblast,1981.48520566
Manipur,St._Petersburg,1950.39719254
Manipur,Stavropol_Krai,1735.08333072
Manipur,Sverdlovsk_Oblast,1884.60308512
Manipur,Tambov_Oblast,2042.88726236
Manipur,Tatarstan,1796.78451077
Manipur,Tomsk_Oblast,1776.25781992
Manipur,Tula_Oblast,2016.96049877
Manipur,Tuva,1626.66159801
Manipur,Tver_Oblast,2041.45905674
Manipur,Tyumen_Oblast,1818.331145
Manipur,Udmurtia,1783.53512706
Manipur,Ulyanovsk_Oblast,1995.66569598
Manipur,Vladimir_Oblast,1986.11147611
Manipur,Volgograd_Oblast,1876.31429917
Manipur,Vologda_Oblast,1955.70269398
Manipur,Voronezh_Oblast,2014.15946018
Manipur,Yamalo_Nenets_Autonomous_Okrug,2210.70536706
Manipur,Yaroslavl_Oblast,2000.58385084
Manipur,Zabaykalsky_Krai,1673.9874665
Manipur,Eastern_Cape,1087.2012621
Manipur,Free_State,1000.61571945
Manipur,Gauteng,1241.47395052
Manipur,KwaZulu-Natal,1081.10582405
Manipur,Limpopo,1232.86175379
Manipur,Mpumalanga,1150.88285065
Manipur,Northern_Cape,966.787942446
Manipur,North_West,1023.0674757
Manipur,Western_Cape,1071.9334522
Manipur,Alabama,1691.71922844
Manipur,Alaska,1433.6036361
Manipur,Arizona,1634.36338248
Manipur,Arkansas,1725.6788077
Manipur,California,1515.61844447
Manipur,Colorado,1661.81146303
Manipur,Connecticut,1839.05326514
Manipur,Delaware,1750.93951355
Manipur,District_of_Columbia,1616.42501421
Manipur,Florida,1893.50150964
Manipur,Georgia,1559.68288714
Manipur,Hawaii,1733.11627096
Manipur,Idaho,1639.52240712
Manipur,Illinois,1645.73566272
Manipur,Indiana,1715.86404442
Manipur,Iowa,1815.00109737
Manipur,Kansas,1684.69808204
Manipur,Kentucky,1741.35169955
Manipur,Louisiana,1610.0386458
Manipur,Maine,1997.66744147
Manipur,Maryland,1691.44671076
Manipur,Massachusetts,1820.32647646
Manipur,Michigan,1793.06274786
Manipur,Minnesota,1787.78575845
Manipur,Mississippi,1620.47055148
Manipur,Missouri,1727.72148734
Manipur,Montana,1884.38008878
Manipur,Nebraska,1722.09866929
Manipur,Nevada,1605.62624574
Manipur,New_Hampshire,1941.21798631
Manipur,New_Jersey,1752.44316416
Manipur,New_Mexico,1653.57897107
Manipur,New_York,1690.48598344
Manipur,North_Carolina,1683.76634986
Manipur,North_Dakota,1774.24475272
Manipur,Ohio,1772.53227497
Manipur,Oklahoma,1668.61188118
Manipur,Oregon,1791.21947387
Manipur,Pennsylvania,1848.92377311
Manipur,Puerto_Rico,1631.18036278
Manipur,Rhode_Island,1856.11579016
Manipur,South_Carolina,1722.17972333
Manipur,South_Dakota,1743.41597256
Manipur,Tennessee,1708.69172608
Manipur,Texas,1454.67174038
Manipur,Utah,1402.57139296
Manipur,Vermont,1918.28737996
Manipur,Virginia,1709.43815569
Manipur,Washington,1731.34135803
Manipur,West_Virginia,1920.45940115
Manipur,Wisconsin,1825.59046697
Manipur,Wyoming,1665.37137856
Manipur,Israel,1366.14787131
Bihar,Australian_Capital_Territory,1771.6800258
Bihar,New_South_Wales,1822.50331014
Bihar,Northern_Territory,1532.84025025
Bihar,Queensland,1756.940179
Bihar,South_Australia,1915.20770005
Bihar,Tasmania,1942.71493234
Bihar,Victoria,1794.62209182
Bihar,Western_Australia,1731.10596928
Bihar,Alberta,1801.06917561
Bihar,British_Columbia,2123.33627507
Bihar,Manitoba,1916.57596271
Bihar,New_Brunswick,2126.7630664
Bihar,Newfoundland_and_Labrador,2203.64963943
Bihar,Nova_Scotia,2187.8150153
Bihar,Ontario,2019.25177252
Bihar,Prince_Edward_Island,2131.57261497
Bihar,Quebec,2056.31196194
Bihar,Saskatchewan,1937.72923707
Bihar,Northwest_Territories,1951.60176789
Bihar,Nunavut,1807.65078495
Bihar,Yukon,2197.76044876
Bihar,Anhui,1864.32041753
Bihar,Beijing,2100.92354335
Bihar,Chongqing,2028.56027641
Bihar,Fujian,1748.83459079
Bihar,Gansu,1697.66919517
Bihar,Guangdong,1626.99414531
Bihar,Guangxi,1665.62228998
Bihar,Guizhou,1673.39515336
Bihar,Hainan,1585.26372524
Bihar,Hebei,1790.88734845
Bihar,Heilongjiang,1994.36578274
Bihar,Henan,1694.93736147
Bihar,Hubei,1859.92776382
Bihar,Hunan,1820.8671075
Bihar,Inner_Mongolia,1892.40107238
Bihar,Jiangsu,1979.49059205
Bihar,Jiangxi,1541.33205195
Bihar,Jilin,1996.93687165
Bihar,Liaoning,2127.9106745
Bihar,Ningxia,1544.71769884
Bihar,Qinghai,1509.51056191
Bihar,Shaanxi,1785.13583482
Bihar,Shandong,1973.95494587
Bihar,Shanghai,2239.25318084
Bihar,Shanxi,1711.21537541
Bihar,Sichuan,1951.27891272
Bihar,Tianjin,2005.23517437
Bihar,Tibet,1170.71508433
Bihar,Xinjiang,1530.0667044
Bihar,Yunnan,1609.78864422
Bihar,Zhejiang,2010.54348823
Bihar,Greece,2236.99710948
Bihar,Norway,2025.49576614
Bihar,Romania,1957.97744165
Bihar,Slovakia,1936.1236051
Bihar,Spain,2065.54954493
Bihar,Portugal,2153.57002082
Bihar,Ireland,1592.28827565
Bihar,France,2175.17758257
Bihar,Slovenia,2211.09462736
Bihar,Netherlands,2110.51994473
Bihar,Finland,2232.91657741
Bihar,Austria,2150.81081505
Bihar,United-Kingdom,2060.97295869
Bihar,Italy,2288.46917046
Bihar,Germany,2409.23181876
Bihar,Lithuania,2091.18463863
Bihar,Denmark,2154.65610657
Bihar,Latvia,2070.01168713
Bihar,Estonia,2079.66387977
Bihar,Hungary,2055.08464344
Bihar,Luxembourg,1960.58940222
Bihar,Bulgaria,2287.93237998
Bihar,Czech,2106.55151297
Bihar,Switzerland,2231.67384318
Bihar,Sweden,2241.36493656
Bihar,Cyprus,1824.71990632
Bihar,Uttar_Pradesh,496.035376151
Bihar,Rajasthan,659.28771214
Bihar,Haryana,709.971612129
Bihar,Puducherry,1060.58833361
Bihar,West_Bengal,905.899027443
Bihar,Andhra_Pradesh,919.469362615
Bihar,Arunachal_Pradesh,958.198261207
Bihar,Sikkim,894.433435563
Bihar,Assam,767.556891006
Bihar,Uttarakhand,689.406238633
Bihar,Tamil_Nadu,1079.50177169
Bihar,Mizoram,863.496362753
Bihar,Himachal_Pradesh,1078.45488315
Bihar,Meghalaya,864.824329953
Bihar,Gujarat,786.586899825
Bihar,Odisha,708.604429492
Bihar,Maharashtra,873.468285656
Bihar,Nct_of_Delhi,1003.57402796
Bihar,Chhattisgarh,796.029366161
Bihar,Manipur,908.854014384
Bihar,Bihar,0.0
Bihar,Tripura,1020.37297704
Bihar,Jammu_and_Kashmir,658.874943419
Bihar,Punjab,858.87541781
Bihar,Goa,1144.1593097
Bihar,Madhya_Pradesh,653.458332788
Bihar,Jharkhand,549.281812326
Bihar,Andaman_and_Nicobar_Islands,1212.79370434
Bihar,Karnataka,908.159358287
Bihar,Daman_and_Diu,1641.18564602
Bihar,Nagaland,896.238021978
Bihar,Kerala,1239.11086491
Bihar,Aichi-ken,2535.45945877
Bihar,Akita-ken,2994.86186595
Bihar,Aomori-ken,2864.31391403
Bihar,Chiba-ken,2668.24729092
Bihar,Ehime-ken,2756.69509956
Bihar,Fukui-ken,2711.51677288
Bihar,Fukuoka-ken,2552.63369693
Bihar,Fukushima-ken,2753.59016376
Bihar,Gifu-ken,2714.53201427
Bihar,Gumma-ken,2678.00013656
Bihar,Hiroshima-ken,2631.22810115
Bihar,Hokkaido,2757.39963066
Bihar,Hyogo-ken,2656.3740086
Bihar,Ibaraki-ken,2670.05157891
Bihar,Ishikawa-ken,2677.46178091
Bihar,Iwate-ken,2820.03904242
Bihar,Kagawa-ken,2714.95288273
Bihar,Kagoshima-ken,2692.53313883
Bihar,Kanagawa-ken,2593.92626807
Bihar,Kochi-ken,2822.42951837
Bihar,Kumamoto-ken,2652.57690485
Bihar,Kyoto-fu,2696.91473354
Bihar,Mie-ken,2691.99294643
Bihar,Miyagi-ken,2625.31736847
Bihar,Miyazaki-ken,2694.41689027
Bihar,Nagano-ken,2811.39198449
Bihar,Nagasaki-ken,2729.44152962
Bihar,Nara-ken,2687.8155971
Bihar,Niigata-ken,2789.09921729
Bihar,Oita-ken,2711.93654933
Bihar,Okayama-ken,2638.24342097
Bihar,Okinawa-ken,2229.48047365
Bihar,Osaka-fu,2595.09839147
Bihar,Saga-ken,2623.64157121
Bihar,Saitama-ken,2623.87952438
Bihar,Shiga-ken,2506.29057254
Bihar,Shimane-ken,2796.70752347
Bihar,Shizuoka-ken,2739.3056238
Bihar,Tochigi-ken,2663.53634774
Bihar,Tokushima-ken,2770.58839794
Bihar,Tokyo-to,2653.16091817
Bihar,Tottori-ken,2715.69751936
Bihar,Toyama-ken,2809.42932365
Bihar,Wakayama-ken,2776.35989275
Bihar,Yamagata-ken,2825.87082936
Bihar,Yamaguchi-ken,2778.62993598
Bihar,Yamanashi-ken,2755.66013772
Bihar,Adygea,1993.7474531
Bihar,Altai_Krai,2142.82071476
Bihar,Altai_Republic,1842.24922337
Bihar,Amur_Oblast,1932.64317031
Bihar,Arkhangelsk_Oblast,2095.40984071
Bihar,Astrakhan_Oblast,1930.58199993
Bihar,Bashkortostan,2036.32481571
Bihar,Belgorod_Oblast,2177.14339174
Bihar,Bryansk_Oblast,2161.97663372
Bihar,Buryatia,1801.35178675
Bihar,Chechnya,1381.30550191
Bihar,Chelyabinsk_Oblast,2082.3652178
Bihar,Chukotka,2488.24749607
Bihar,Chuvashia,2028.8473941
Bihar,Dagestan,1404.32310037
Bihar,Ingushetia,1359.06172545
Bihar,Irkutsk_Oblast,1892.307674
Bihar,Ivanovo_Oblast,2264.80029488
Bihar,Jewish_Autonomous_Oblast,1930.92862211
Bihar,Kabardino_Balkaria,1649.00455156
Bihar,Kaliningrad_Oblast,2015.84361023
Bihar,Kalmykia,1814.30061139
Bihar,Kaluga_Oblast,2158.90609349
Bihar,Kamchatka_Krai,1973.38042886
Bihar,Karachay_Cherkessia,1716.60318451
Bihar,Karelia,2122.95076703
Bihar,Kemerovo_Oblast,2055.96023671
Bihar,Khabarovsk_Krai,1964.23275388
Bihar,Khakassia,2000.62275796
Bihar,Khanty_Mansi_Autonomous_Okrug,2155.06234452
Bihar,Kirov_Oblast,2272.34688842
Bihar,Komi_Republic,1989.60068939
Bihar,Kostroma_Oblast,2232.21085723
Bihar,Krasnodar_Krai,2053.77433705
Bihar,Krasnoyarsk_Krai,2006.57298553
Bihar,Kurgan_Oblast,2200.81044746
Bihar,Kursk_Oblast,2210.65363157
Bihar,Leningrad_Oblast,2187.56448797
Bihar,Lipetsk_Oblast,2187.74958877
Bihar,Magadan_Oblast,2135.11740862
Bihar,Mari_El,2035.97660629
Bihar,Mordovia,2185.43425376
Bihar,Moscow_Oblast,2144.36145656
Bihar,Moscow,2162.47712804
Bihar,Murmansk_Oblast,2033.57301822
Bihar,Nenets_Autonomous_Okrug,1814.28428647
Bihar,Nizhny_Novgorod_Oblast,2201.01285267
Bihar,North_Ossetia_Alania,1755.23824438
Bihar,Novgorod_Oblast,2246.11733007
Bihar,Novosibirsk_Oblast,2092.01336064
Bihar,Omsk_Oblast,2065.67726624
Bihar,Orenburg_Oblast,2084.48706872
Bihar,Oryol_Oblast,2205.95843985
Bihar,Penza_Oblast,2200.18755416
Bihar,Perm_Krai,2025.06010646
Bihar,Primorsky_Krai,1981.56641504
Bihar,Pskov_Oblast,2253.42913649
Bihar,Rostov_Oblast,2096.84373406
Bihar,Ryazan_Oblast,2254.16467595
Bihar,Sakha,1697.12120767
Bihar,Sakhalin_Oblast,1980.67779518
Bihar,Samara_Oblast,2129.30341065
Bihar,Saratov_Oblast,2142.41729333
Bihar,Smolensk_Oblast,2197.07644506
Bihar,St._Petersburg,2213.53046962
Bihar,Stavropol_Krai,1980.0074571
Bihar,Sverdlovsk_Oblast,2106.26879146
Bihar,Tambov_Oblast,2263.16371717
Bihar,Tatarstan,2062.16923941
Bihar,Tomsk_Oblast,1973.29134269
Bihar,Tula_Oblast,2266.88227368
Bihar,Tuva,1587.88065589
Bihar,Tver_Oblast,2246.90501103
Bihar,Tyumen_Oblast,2012.75778485
Bihar,Udmurtia,2009.68653254
